LNR,RESPONSE
34775,0.0026501526273339567
34484,0.038860907633937736
34180,0.003880174086192666
34199,0.019158417249370768
34527,0.019158417249370768
34226,0.002681156378160697
34555,0.007619788948821273
34243,0.011705100199242216
34252,0.003547209411927834
34267,0.006674965340416854
34276,0.016453714114644278
34584,0.04550627697002888
34283,0.019158417249370768
34290,0.06510736039825799
34291,0.01790267306843849
34295,0.07048872201150207
34599,0.06766869020424822
34603,0.013506289668313612
35267,0.020237664986782495
35270,0.029131933745507706
35279,0.03383762754529096
35300,0.009953342433124046
34981,0.02507451656640385
35338,0.02585707809936199
35425,0.0122497004927932
35426,0.020870519138592256
35432,0.00927480003759418
35022,0.03773009081344812
35347,0.005206932295088193
35062,0.004486763345496906
35072,0.004385552001192589
35104,0.02543456860846317
35106,0.01614660918656368
35114,0.00740263280236345
35131,0.07019228182432166
21744,0.019527442744849213
21754,0.011451547180541666
21784,0.046377311181406713
22088,0.021510507201185757
22095,0.013035323095268486
21806,0.01594097425216418
21811,0.008576244043034031
22099,0.011979190481491543
22104,0.022236957701825606
21819,0.01753644682470271
21822,0.002235625361347857
21834,0.1198768364122219
21858,0.012660696609158688
21862,0.011350979343596393
21875,0.01666513823457775
22163,0.01487198799855111
21909,0.0721946267113655
21910,0.003608355704567308
21913,0.007768134747127601
21650,0.07141126539613292
21966,0.018680530390960952
21977,0.019158417249370768
21662,0.00547372341084899
21665,0.017972920230917535
21668,0.012820053352504511
21683,0.007267076142939136
21697,0.01766468832775409
22665,0.0432788690680964
31548,0.008532386091933918
31553,0.03177243780103512
31555,0.009367956880397396
31232,0.006507408024266761
31647,0.011734952366698952
31243,0.01610045634564965
31266,0.008701679310880945
31274,0.009544110511737508
31590,0.0035569738073858233
31294,0.0323474208970077
31296,0.017028884614575038
31600,0.010876120139580909
31314,0.028382378403326185
31358,0.00650178482668466
31369,0.011423363327922178
31376,0.010285607734877498
31070,0.009700030250298239
31382,0.005225925275005336
31385,0.04673322975680408
31393,0.02887079915407534
31086,0.04802354455251272
31114,0.06252014845072848
12861,0.02451639123763296
13182,0.019158417249370768
13185,0.06963365389695261
13190,0.06808908030878622
13194,0.003013207096418778
13536,0.019158417249370768
13542,0.010472300115468396
13559,0.008654612581982834
13600,0.26549307018873275
13608,0.015693880433321497
13922,0.012665715715275729
13934,0.020237664986782495
13634,0.014366177881518083
13948,0.0068004262422000665
13961,0.016447918470065884
13973,0.030918351880378895
13976,0.09413079605712513
13987,0.01545457161192614
13989,0.011432482245431764
13993,0.21292521212840237
13685,0.011277047412325563
13397,0.013084010118569847
13714,0.01645108759178016
13408,0.027502106664948022
13416,0.010229265967483489
13734,0.017002935717716165
13429,0.01753644682470271
13743,0.028630324645466228
13745,0.003566766156642648
13440,0.013326799821885333
13455,0.015783867671001723
13461,0.019158417249370768
13469,0.034921316076807395
13780,0.005627546550684435
13483,0.19971484058472422
13486,0.006444060145960148
13805,0.02297558753686974
13503,0.015881840501820843
13821,0.05048396172085313
14154,0.016475803455213222
14463,0.014775266842636513
14464,0.014909485262326782
14467,0.010298075865897031
14484,0.012821516751474263
14494,0.020497178228644816
14182,0.016073204649132953
14513,0.0055474021678331275
14517,0.019158417249370768
14200,0.012157120793076777
14230,0.019158417249370768
14533,0.012700057080313984
14536,0.012942012596817072
14245,0.05774178816595557
14246,0.005750500576020381
14260,0.007959213383598973
14263,0.013403674717199257
14571,0.019158417249370768
14574,0.007137749562382611
14278,0.010210977009317173
14279,0.014727555896587795
14585,0.0072081879554877935
14589,0.055547549669783584
14590,0.039190519725039674
3494,0.020077644891342485
3497,0.014776977265371315
3824,0.010080137166475558
3839,0.019158417249370768
3513,0.015262212026524237
3937,0.010869883831645643
3532,0.03808630395194016
3533,0.006758913816221078
3537,0.04597819831387291
3848,0.01753644682470271
3543,0.005822746412314538
3549,0.040973374418136414
3553,0.00846428697310083
3871,0.07615792567780041
3880,0.009593978238808079
3568,0.047556578668280905
3573,0.008693247324496504
3898,0.028962182525515766
3585,0.009358640631837556
3591,0.019158417249370768
3313,0.010497306729540296
3628,0.021137972562804377
3356,0.005421184164640244
3666,0.03444454869892058
3390,0.04134822478400598
3704,0.0019712909057190905
3719,0.009030401469990429
3406,0.01753644682470271
3722,0.018151747632122527
3438,0.017866504118816875
3743,0.02421042216507746
3751,0.0141540129001743
4386,0.011160126638688567
4081,0.0023082672683565246
4084,0.007308369331562074
4086,0.00916075935772318
4407,0.019158417249370768
4420,0.019158417249370768
4106,0.04124655288760786
4108,0.013640885174204306
4113,0.008954865720656912
4114,0.013019684962165228
4429,0.010437220271197133
4433,0.004052308169148611
4124,0.011841205865174407
4145,0.04433421173645862
4465,0.01753644682470271
4218,0.006231897084103005
4504,0.03221640598197095
4520,0.019158417249370768
4523,0.05240417590289727
4249,0.023774818086146864
3946,0.0023903153364110514
3950,0.04746013396417309
4293,0.0036167856575265735
5752,0.019158417249370768
5470,0.007454255626302199
5775,0.0028047977620944864
5777,0.006850790976016714
5492,0.014266059220099582
5494,0.00992933918989186
5495,0.0028617485324487118
5788,0.008311662838759115
5793,0.019158417249370768
14054,0.027913291877732036
14057,0.01764233995817008
14398,0.07314938746951054
14416,0.014101618659614373
14098,0.01395064431258339
14100,0.019158417249370768
14103,0.005500043433511337
14106,0.015454352733674417
14421,0.019158417249370768
14426,0.007767443580965237
14430,0.020077644891342485
14128,0.004131690873290486
14130,0.005838732139572603
15110,0.008429618423912771
14789,0.017002935717716165
14793,0.003523354253823652
15120,0.007623537960360041
15128,0.047226440062520185
15138,0.015251018175841055
14849,0.008136312303914883
14853,0.004919516661508349
14859,0.18729418652649749
15199,0.020702120373671872
14903,0.03024804473285773
14929,0.009225818669238484
14935,0.007989753722003135
15253,0.009195203460014272
14937,0.0665253792236978
14949,0.03566476936271166
14951,0.049895371387402764
14676,0.019158417249370768
15000,0.020838845570399916
15014,0.003865031851230979
14712,0.11062590890300723
15022,0.020389832498597136
15037,0.01946835492701419
15041,0.004775999739469791
14753,0.012381998385506155
15062,0.0326485412620004
15072,0.0056461575280984345
14772,0.018636738034337758
14775,0.041672409543418325
15736,0.0038674517571232166
15421,0.017262120356991092
15424,0.01573616020712682
15437,0.020237664986782495
15752,0.11453050340015831
15755,0.019158417249370768
2158,0.013256560479493884
2160,0.010071576583691405
2161,0.033224945828840065
2490,0.019158417249370768
2493,0.026780850876196784
2497,0.005113687430959407
3120,0.032306240766304097
3123,0.014284444354643676
2830,0.019158417249370768
3145,0.011014440281370474
2871,0.04154266619654872
3282,0.0030406389196858913
3288,0.010763406229319627
2883,0.007752378638050674
3187,0.018576493978474204
2904,0.009891868270767056
2909,0.01515109539573097
3205,0.019158417249370768
3234,0.007886867903982187
3244,0.1306558313524565
3245,0.05772649241478524
3248,0.06586194620083585
2960,0.019158417249370768
2964,0.016108562007883343
3260,0.0028472590291988365
3275,0.032533204680597304
3279,0.013702063977017506
2984,0.019974737272273457
2987,0.007266979599191801
2992,0.020505001879896585
2708,0.014378146315346466
2718,0.05605922589556885
3022,0.009660880270864215
3036,0.030117283190144235
2720,0.02535339134518586
2735,0.015860040646849934
3053,0.0079452731411484
3060,0.019158417249370768
3071,0.003004411851993369
3760,0.014227438392883226
12309,0.016848607859734452
12322,0.004316746308145866
12352,0.01232696220603577
12692,0.00922118482442508
12382,0.019158417249370768
12703,0.0194659389820054
12710,0.01990384513854829
12727,0.012427235658860019
12428,0.048588288227206844
12444,0.0046915837762250955
12447,0.014657382752832262
12451,0.008291090656081072
77557,0.019029184455244083
78505,0.019158417249370768
78821,0.0185248412578518
79784,0.013047666369516368
80100,0.002652521924860234
80423,0.009038202841114323
80437,0.03357689022642174
80750,0.013319189230440127
81060,0.03792797167419084
81068,0.021500399227342572
81075,0.007207164285609189
81381,0.01753644682470271
76604,0.014209459620353616
77252,0.118929701402093
77562,0.017717265004643653
78212,0.013646448000070846
78214,0.008418215567114608
78518,0.01615217755829097
78520,0.007114859553402382
78521,0.03536012830821203
78857,0.004262323864600743
79163,0.004404568481046013
79803,0.06904275613183884
80123,0.01678996119996831
80136,0.006943692632407946
80138,0.017506702231596238
80450,0.013267691812383232
80454,0.0029632268081729017
80455,0.005563824196619308
80457,0.1461195088743786
81401,0.007124067178561817
2266,0.013408248913950635
2595,0.0188499995964842
2289,0.004334053858637355
2609,0.12570115498479803
2611,0.019158417249370768
2613,0.045806096092700865
2616,0.015976751415652482
2628,0.013047739272582612
2654,0.006257327204886562
2346,0.021986730135549713
2356,0.024335101333799396
2057,0.01753644682470271
2364,0.012587654803776343
2372,0.01871833989113308
2083,0.019158417249370768
2115,0.014694601386657773
2116,0.05418324918487341
2117,0.014166310363447619
2442,0.037907242151204966
2454,0.013467634641828784
2147,0.013270932663268268
71153,0.014613873736179915
66365,0.0390761525121256
66998,0.01045924947267358
67003,0.022985413568361708
67007,0.008344581503372939
67012,0.013956585979414833
67317,0.055912332911265454
57463,0.01662464314166014
58098,0.00900228072690869
58105,0.02257951775195533
58414,0.011260057176375769
58420,0.07302664062617233
58746,0.019158417249370768
59061,0.019158417249370768
59068,0.07580696866979966
59375,0.019158417249370768
59376,0.005008334565899052
59387,0.008918918079171318
59700,0.019158417249370768
60026,0.009297980507504994
60028,0.0071958515415628385
60348,0.018773940864727136
60655,0.009637548596323828
60657,0.019158417249370768
60973,0.08333580070104546
56201,0.009874643407137982
56525,0.005168640299031819
56837,0.003685171679261005
56843,0.016312562436797053
56845,0.013810529425319453
57164,0.019158417249370768
57805,0.012414550362235316
57806,0.00751640477261958
57808,0.009038528437996948
58111,0.009525047024240393
58436,0.0032069606725494072
58447,0.002915920564328111
58751,0.007357681655152718
59073,0.002974835173879551
59396,0.008894626606121147
59405,0.01753644682470271
59716,0.018146114191582813
60037,0.010095614320084469
60045,0.01753644682470271
60357,0.019572313403104485
60363,0.0471039443036487
60672,0.005716963860406082
60684,0.019158417249370768
60687,0.004057379334168244
61006,0.061117913383669
56220,0.0025135183326139834
56222,0.017194831495589584
56539,0.03499464105688434
56540,0.003514711725411927
56548,0.013137546932594358
57497,0.011506211750749902
57509,0.019158417249370768
57821,0.014316101916302278
58135,0.0028582699325089417
58458,0.01753644682470271
58790,0.019735342453604754
59424,0.06973594958883542
59425,0.08791055493684186
65474,0.005763465189732292
65484,0.015354197310956023
65797,0.0179161070364349
65810,0.1487940365019811
65812,0.012024083721031347
70503,0.019158417249370768
70505,0.013013636998966925
70825,0.0379985248163348
70831,0.015402292241593427
70832,0.031113573923349472
32454,0.012442613459133502
32781,0.004902658848604178
32789,0.014598877789777543
32812,0.02840958667981864
32506,0.01175767172777978
32512,0.016984378886700784
32844,0.020996375366281485
32845,0.020263971706109284
32852,0.014783316592740256
32875,0.017838962932053434
32897,0.019158417249370768
32585,0.022875368313530868
32279,0.021831453570216746
32600,0.0029506163897535195
